user,btag,clk,cate_id,campaign_id,customer,price,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level ,buyer_type
726369,not,0,6426,0,85840,316.0,1.0,3.0,2.0,3.0,0.0,3.0,3
700246,not,0,4284,0,45962,99.0,2.0,3.0,2.0,3.0,0.0,2.0,3
553429,not,0,562,0,85411,23.0,2.0,2.0,,3.0,0.0,1.0,3
545237,not,0,10717,0,180084,279.0,2.0,1.0,,3.0,1.0,,3
494391,not,0,6447,0,194895,128.0,1.0,3.0,2.0,1.0,0.0,,3
1026327,not,0,4587,0,227244,128.0,2.0,5.0,2.0,3.0,0.0,4.0,3
984557,not,0,1478,0,38884,499.0,2.0,4.0,,3.0,0.0,2.0,3
92507,not,0,6421,0,96363,500.0,1.0,3.0,,3.0,0.0,1.0,3
554222,not,1,11316,0,19110,12.0,1.0,5.0,,3.0,0.0,2.0,3
1002757,not,0,1665,0,20451,180.0,2.0,2.0,2.0,3.0,0.0,2.0,3
400709,not,0,4521,0,114735,33.0,2.0,1.0,,3.0,0.0,,3
467168,not,0,9688,0,42555,9669.0,2.0,5.0,,2.0,0.0,,3
354572,not,0,4282,0,192352,269.0,2.0,3.0,2.0,3.0,0.0,2.0,3
678018,not,0,4520,0,118418,59.6,2.0,2.0,,3.0,0.0,1.0,3
444512,not,0,4283,0,149058,109.0,2.0,1.0,,3.0,0.0,,3
764055,not,0,1624,0,191718,2.69,2.0,5.0,,3.0,0.0,3.0,3
27332,not,0,7146,0,161437,12.0,2.0,4.0,1.0,3.0,0.0,4.0,3
357674,not,0,4282,0,50496,119.0,2.0,4.0,2.0,3.0,0.0,1.0,3
348078,not,0,6261,0,174477,336.0,2.0,4.0,,2.0,0.0,,3
20175,not,0,4532,0,148415,326.0,1.0,4.0,,3.0,0.0,2.0,3
114230,not,0,4834,0,74109,23.33,2.0,5.0,,3.0,0.0,2.0,3
578041,not,0,4617,0,181470,37.8,2.0,5.0,,2.0,0.0,,3
739558,not,1,4520,0,27731,116.0,2.0,2.0,,3.0,0.0,1.0,3
276274,not,0,9458,0,147902,3360.0,1.0,5.0,2.0,3.0,0.0,,3
561531,not,0,6261,0,147730,998.0,2.0,5.0,2.0,3.0,0.0,3.0,3
124392,not,0,3787,0,7526,509.0,2.0,4.0,,3.0,0.0,4.0,3
1072442,not,0,820,0,70096,79.0,2.0,3.0,,2.0,0.0,,3
675581,not,0,4541,0,151666,400.0,1.0,3.0,1.0,3.0,0.0,,3
392487,not,0,9713,0,251280,19.8,2.0,5.0,,3.0,0.0,3.0,3
909987,not,0,856,0,164351,98.0,2.0,5.0,2.0,3.0,0.0,3.0,3
275735,not,0,6252,0,170853,30.0,2.0,5.0,,3.0,0.0,3.0,3
390427,not,0,9460,0,68621,2398.0,2.0,3.0,1.0,3.0,0.0,3.0,3
148981,not,0,6433,0,12841,239.0,1.0,1.0,,2.0,0.0,,3
66326,not,0,11740,0,150014,10.0,2.0,4.0,,3.0,0.0,1.0,3
693594,not,0,1665,0,229829,398.0,2.0,5.0,2.0,3.0,0.0,2.0,3
642950,not,1,4282,0,70650,111.25,2.0,3.0,,3.0,0.0,3.0,3
290056,not,0,1157,0,114680,10.89,2.0,3.0,2.0,3.0,0.0,,3
903870,not,0,4283,0,23459,49.0,2.0,3.0,,3.0,0.0,2.0,3
124283,not,1,4281,0,53057,198.0,2.0,5.0,2.0,3.0,0.0,2.0,3
673042,not,0,7339,0,95727,39.8,2.0,3.0,2.0,3.0,0.0,4.0,3
856259,not,0,4280,0,55092,89.99,2.0,3.0,2.0,3.0,0.0,4.0,3
223147,not,0,4526,0,141999,198.0,2.0,4.0,,3.0,0.0,3.0,3
732509,not,0,1535,0,54208,299.0,1.0,5.0,2.0,3.0,0.0,3.0,3
1074710,not,0,2468,0,71887,2.2,2.0,3.0,2.0,3.0,0.0,3.0,3
999970,not,0,10472,0,38153,135.0,2.0,2.0,2.0,3.0,0.0,4.0,3
166382,not,0,6183,0,65718,204.0,2.0,5.0,1.0,3.0,0.0,3.0,3
513234,not,1,5779,0,102605,679.0,2.0,4.0,3.0,3.0,0.0,1.0,3
969521,not,0,6183,0,13120,55.0,2.0,4.0,,3.0,0.0,2.0,3
336848,not,0,7025,0,74319,39.8,2.0,4.0,1.0,3.0,0.0,2.0,3
225108,not,0,4432,0,134471,3559.0,1.0,3.0,,3.0,0.0,4.0,3
1052431,not,0,4282,0,230507,179.0,1.0,4.0,2.0,3.0,0.0,,3
420988,not,0,4284,0,26693,110.0,2.0,2.0,,2.0,0.0,,3
472307,not,1,4282,0,84763,159.0,2.0,4.0,1.0,3.0,0.0,4.0,3
557767,not,0,9384,0,156437,699.0,1.0,4.0,2.0,3.0,0.0,4.0,3
774062,not,1,5954,0,22656,183.0,2.0,3.0,,2.0,0.0,,3
814733,not,0,6183,0,14979,58.0,1.0,4.0,2.0,3.0,0.0,4.0,3
508938,not,0,4281,0,141614,158.0,1.0,4.0,2.0,3.0,0.0,,3
56201,not,0,6416,0,166444,168.0,2.0,3.0,,3.0,0.0,2.0,3
293850,not,0,4385,0,5852,280.0,1.0,2.0,2.0,3.0,0.0,2.0,3
909049,not,0,4290,0,107426,258.0,2.0,3.0,3.0,3.0,0.0,2.0,3
809471,not,0,8113,0,239486,388.0,2.0,3.0,2.0,3.0,0.0,2.0,3
202629,not,0,6736,0,229268,198.0,2.0,3.0,,3.0,0.0,2.0,3
264727,not,0,6682,0,127688,68.0,2.0,3.0,2.0,3.0,0.0,3.0,3
798068,not,0,6261,0,115380,139.9,2.0,3.0,,3.0,0.0,1.0,3
473161,not,0,4284,0,57362,209.0,2.0,3.0,,3.0,0.0,2.0,3
609802,not,0,1665,0,63559,60.0,,,,,,,3
684699,not,0,5166,0,193870,128.0,2.0,4.0,1.0,3.0,0.0,,3
1074954,not,0,4312,0,46981,356.0,2.0,3.0,2.0,2.0,0.0,,3
904355,not,0,6261,0,125117,209.0,2.0,2.0,1.0,3.0,0.0,4.0,3
578359,not,0,1665,0,220660,199.0,1.0,5.0,2.0,3.0,0.0,4.0,3
394577,not,0,4919,0,16861,168.0,1.0,2.0,,1.0,0.0,,3
501498,not,0,6342,0,192236,398.0,1.0,5.0,,3.0,0.0,4.0,3
360602,not,0,4281,0,53587,29.0,2.0,2.0,1.0,3.0,0.0,,3
1048442,not,0,9687,0,138731,5960.0,2.0,2.0,2.0,3.0,0.0,,3
208436,not,0,6261,0,249121,105.0,,,,,,,3
341172,not,0,6432,0,153362,118.0,2.0,4.0,2.0,3.0,0.0,2.0,3
224599,not,0,5950,0,7468,33.9,2.0,3.0,,3.0,0.0,3.0,3
246155,not,0,1665,0,8893,35.95,2.0,4.0,,3.0,0.0,2.0,3
916991,not,0,4284,0,52634,365.0,,,,,,,3
1036752,not,0,4543,0,202274,850.0,2.0,3.0,2.0,3.0,0.0,3.0,3
918325,not,1,7205,0,107191,88.0,2.0,2.0,1.0,3.0,1.0,2.0,3
152331,not,0,4282,0,228861,298.0,1.0,4.0,2.0,3.0,0.0,4.0,3
502905,not,0,4543,0,202274,850.0,2.0,4.0,1.0,3.0,0.0,4.0,3
729427,not,0,9713,0,46378,19.6,2.0,2.0,,3.0,0.0,3.0,3
658891,not,0,6261,0,179538,165.56,2.0,3.0,2.0,3.0,0.0,2.0,3
963820,not,0,4280,0,26810,89.0,2.0,2.0,1.0,3.0,0.0,2.0,3
519783,not,0,5406,0,36588,104.0,,,,,,,3
492417,not,0,6338,0,183983,51.8,2.0,5.0,2.0,3.0,0.0,2.0,3
799201,not,0,4526,0,175890,298.0,2.0,5.0,1.0,3.0,0.0,4.0,3
611892,not,0,8102,0,91275,680.0,2.0,4.0,2.0,3.0,0.0,3.0,3
612159,not,0,1616,0,131040,88.0,2.0,1.0,,2.0,0.0,,3
236022,not,0,6261,0,126709,338.0,,,,,,,3
237949,not,0,4283,0,10512,149.0,2.0,3.0,2.0,3.0,0.0,2.0,3
167043,not,0,6421,0,50922,258.0,1.0,4.0,1.0,3.0,0.0,3.0,3
525280,not,0,4541,0,71694,5200.0,2.0,4.0,,3.0,0.0,2.0,3
761400,not,0,4505,0,155371,120.0,1.0,3.0,2.0,3.0,0.0,2.0,3
661191,not,0,4280,0,77724,102.0,1.0,4.0,1.0,3.0,0.0,2.0,3
543812,not,0,392,0,234660,198.0,2.0,2.0,1.0,2.0,0.0,4.0,3
85088,not,0,6261,0,76778,788.0,2.0,4.0,,3.0,0.0,,3
572833,not,0,6512,0,60475,298.0,2.0,4.0,,3.0,0.0,,3
705765,not,0,4280,0,125881,410.0,2.0,5.0,,3.0,0.0,2.0,3
148526,not,0,4281,0,192909,198.0,2.0,3.0,1.0,3.0,0.0,1.0,3
906103,not,0,4285,0,236768,896.0,2.0,4.0,,2.0,0.0,,3
392139,not,0,6548,0,222167,98.0,2.0,3.0,,3.0,0.0,3.0,3
210697,not,0,6941,0,128667,98.0,2.0,3.0,2.0,3.0,0.0,,3
1015737,not,0,4281,0,7875,166.0,2.0,3.0,1.0,3.0,0.0,4.0,3
441071,not,0,4526,0,26306,229.0,2.0,2.0,,3.0,0.0,3.0,3
132441,not,0,6261,0,126331,29.0,,,,,,,3
651004,not,0,6261,0,14258,169.0,2.0,3.0,2.0,3.0,1.0,2.0,3
467505,not,0,4542,0,203323,799.0,1.0,3.0,2.0,3.0,0.0,2.0,3
121278,not,0,8068,0,192032,408.0,2.0,3.0,,3.0,0.0,,3
924665,not,0,4551,0,62918,2760.0,1.0,4.0,,3.0,0.0,,3
148273,not,0,1226,0,239530,298.0,2.0,5.0,2.0,3.0,0.0,2.0,3
961396,not,0,1665,0,86603,305.0,1.0,4.0,,2.0,0.0,2.0,3
152546,not,0,6261,0,42163,299.0,1.0,3.0,2.0,3.0,0.0,,3
1099057,not,0,5920,0,11746,496.67,,,,,,,3
1073039,not,0,7214,0,230140,12.8,2.0,5.0,,3.0,0.0,3.0,3
1131754,not,0,5957,0,27143,1880.0,2.0,5.0,,3.0,0.0,2.0,3
560480,not,0,6183,0,175981,88.0,2.0,3.0,1.0,3.0,0.0,1.0,3
221036,not,0,861,0,186804,15.0,2.0,5.0,2.0,3.0,0.0,,3
221911,not,0,6142,0,47512,168.0,1.0,3.0,,3.0,0.0,2.0,3
1081829,not,0,6055,0,229815,164.0,1.0,4.0,,3.0,0.0,3.0,3
568017,not,0,6667,0,136029,58.1,1.0,1.0,,3.0,0.0,3.0,3
312161,not,0,4284,0,45962,99.0,2.0,1.0,,3.0,0.0,,3
362690,not,0,1665,0,60305,109.0,2.0,3.0,,3.0,0.0,1.0,3
396948,not,0,6957,0,60230,55.0,2.0,1.0,,3.0,1.0,3.0,3
905662,not,0,7548,0,72024,9480.0,2.0,4.0,2.0,3.0,0.0,1.0,3
10828,not,0,9460,0,68621,1498.0,2.0,3.0,2.0,3.0,0.0,1.0,3
573715,not,0,4384,0,89,79.0,2.0,3.0,,3.0,0.0,1.0,3
685804,not,0,8000,0,24327,32.0,1.0,5.0,1.0,3.0,0.0,4.0,3
651396,not,0,5957,0,9412,198.8,2.0,3.0,2.0,3.0,0.0,2.0,3
415515,not,0,6915,0,47239,8.0,1.0,4.0,,3.0,0.0,3.0,3
75630,not,0,562,0,160112,79.0,2.0,4.0,,3.0,0.0,,3
134554,not,0,4520,0,17038,170.0,2.0,4.0,,3.0,0.0,,3
403877,not,0,4282,0,75600,27.0,2.0,4.0,2.0,3.0,0.0,,3
5799,not,0,6300,0,128666,188.0,2.0,3.0,,3.0,0.0,,3
1124018,not,0,4385,0,163377,69.0,1.0,5.0,2.0,2.0,0.0,1.0,3
239586,not,0,4521,0,233437,128.0,2.0,4.0,,3.0,0.0,3.0,3
266315,not,0,9446,0,163573,1776.0,2.0,5.0,2.0,3.0,0.0,4.0,3
1008643,not,0,6261,0,72711,399.0,2.0,3.0,2.0,3.0,0.0,3.0,3
185320,not,0,11787,0,240743,39.0,2.0,5.0,2.0,3.0,0.0,3.0,3
1003012,not,0,6261,0,41282,368.0,2.0,2.0,,3.0,0.0,3.0,3
1068815,not,0,7762,0,88887,8560.0,1.0,4.0,3.0,3.0,0.0,1.0,3
1010148,not,1,856,0,5684,52.0,1.0,4.0,2.0,3.0,0.0,3.0,3
1020273,not,0,4551,0,32660,3100.0,2.0,2.0,1.0,3.0,0.0,2.0,3
1057137,not,0,353,0,6925,490.0,1.0,3.0,2.0,3.0,0.0,4.0,3
789300,not,0,4281,0,1647,145.0,1.0,4.0,,3.0,0.0,2.0,3
493276,not,0,10472,0,28424,356.0,2.0,4.0,,2.0,0.0,,3
823428,not,0,4768,0,129190,1178.0,2.0,3.0,2.0,3.0,0.0,1.0,3
947952,not,1,16,0,107390,1488.0,1.0,1.0,,1.0,0.0,,3
746899,not,0,6261,0,30947,359.0,2.0,4.0,3.0,3.0,0.0,2.0,3
190394,not,0,1,0,29309,3399.0,1.0,2.0,,2.0,1.0,,3
417526,not,0,9756,0,79267,50.0,2.0,4.0,,3.0,0.0,3.0,3
512365,not,0,5515,0,218383,158.0,1.0,4.0,,3.0,0.0,2.0,3
473204,not,0,6814,0,203082,11.6,2.0,6.0,,3.0,0.0,2.0,3
417889,not,1,6426,0,10391,168.0,2.0,3.0,,3.0,0.0,3.0,3
18052,not,0,4290,0,137100,298.0,2.0,2.0,,3.0,1.0,2.0,3
598240,not,0,6261,0,140453,880.0,2.0,4.0,3.0,3.0,0.0,2.0,3
426573,not,0,1665,0,150711,588.0,2.0,4.0,,3.0,0.0,2.0,3
550608,not,0,37,0,242515,4999.0,1.0,4.0,,3.0,0.0,2.0,3
835339,not,1,6426,0,151241,398.0,2.0,2.0,1.0,3.0,0.0,2.0,3
15416,not,0,6427,0,112994,398.0,1.0,2.0,,3.0,0.0,2.0,3
780485,not,0,7764,0,211546,3320.0,2.0,3.0,2.0,3.0,0.0,3.0,3
996961,not,0,6261,0,115380,149.9,2.0,2.0,,3.0,0.0,4.0,3
689405,not,0,463,0,250661,39.0,1.0,3.0,,3.0,0.0,3.0,3
423937,not,0,4283,0,79098,219.0,2.0,4.0,,3.0,0.0,3.0,3
822274,not,0,1244,0,117290,338.0,1.0,4.0,2.0,3.0,0.0,3.0,3
133436,not,0,6416,0,239209,128.0,1.0,5.0,2.0,3.0,0.0,1.0,3
971038,not,0,6915,0,29744,199.0,2.0,5.0,3.0,3.0,0.0,2.0,3
495026,not,0,6735,0,218709,198.0,,,,,,,3
419685,not,0,4633,0,117287,119.0,2.0,3.0,,3.0,0.0,4.0,3
922586,not,0,278,0,224288,136.0,2.0,1.0,,1.0,0.0,,3
330188,not,0,4505,0,117603,390.0,,,,,,,3
453966,not,0,4284,0,28548,198.0,2.0,2.0,1.0,3.0,0.0,1.0,3
679187,not,0,6508,0,163506,132.0,2.0,3.0,,3.0,0.0,3.0,3
797417,not,0,344,0,113321,75.0,1.0,3.0,,2.0,0.0,,3
1137092,not,0,4281,0,47834,199.0,2.0,3.0,2.0,3.0,0.0,3.0,3
343478,not,0,4745,0,26389,128.0,2.0,3.0,2.0,3.0,0.0,,3
627643,not,0,1,0,1435,4799.0,1.0,3.0,,3.0,0.0,2.0,3
353861,not,0,6261,0,30947,179.0,2.0,4.0,2.0,3.0,0.0,2.0,3
1115545,not,0,2226,0,24711,198.0,1.0,6.0,2.0,3.0,0.0,2.0,3
137315,not,0,6432,0,219157,158.0,2.0,1.0,,3.0,0.0,,3
12544,not,0,4745,0,98970,45.0,2.0,5.0,,3.0,0.0,3.0,3
318635,not,0,6183,0,217797,70.0,,,,,,,3
335674,not,0,8179,0,182904,39.9,2.0,5.0,2.0,3.0,0.0,2.0,3
735228,not,0,6300,0,55092,199.98,2.0,4.0,,3.0,0.0,2.0,3
963720,not,0,1157,0,249698,10.0,2.0,5.0,2.0,3.0,0.0,2.0,3
1005526,not,0,6428,0,116966,299.0,1.0,2.0,,3.0,1.0,4.0,3
8463,not,0,6422,0,215968,336.0,2.0,2.0,1.0,3.0,0.0,2.0,3
598041,not,0,6251,0,197048,178.0,2.0,2.0,,3.0,0.0,,3
171536,not,0,4541,0,131306,7200.0,2.0,5.0,2.0,3.0,0.0,,3
104060,not,0,3787,0,141121,376.0,2.0,5.0,,3.0,0.0,,3
274864,not,0,4505,0,14760,195.0,2.0,2.0,2.0,3.0,1.0,2.0,3
60466,not,0,4282,0,191320,36.8,1.0,4.0,2.0,2.0,0.0,,3
575647,not,0,9689,0,204063,4798.0,1.0,4.0,1.0,3.0,0.0,2.0,3
135966,not,0,1244,0,159151,258.0,2.0,5.0,2.0,3.0,0.0,3.0,3
178616,not,0,6261,0,37008,89.0,2.0,3.0,,3.0,0.0,3.0,3
482417,not,1,6261,0,41282,368.0,,,,,,,3
33551,not,0,1665,0,171746,58.0,2.0,2.0,1.0,3.0,0.0,2.0,3
258701,not,0,6261,0,99355,389.0,2.0,5.0,2.0,3.0,0.0,,3
1097569,not,0,5856,0,171128,1099.0,1.0,4.0,,3.0,0.0,2.0,3
200781,not,0,1665,0,67248,299.0,2.0,4.0,2.0,3.0,0.0,2.0,3
243722,not,0,1601,0,219412,840.0,,,,,,,3
981862,not,0,9457,0,80874,5760.0,2.0,2.0,1.0,3.0,0.0,2.0,3
570179,not,0,9689,0,106915,41994.0,2.0,5.0,,3.0,0.0,4.0,3
900473,not,0,978,0,123885,25.0,1.0,5.0,1.0,3.0,0.0,4.0,3
517674,not,0,9494,0,71235,375.0,2.0,5.0,2.0,3.0,0.0,4.0,3
196035,not,0,5406,0,864,1.8,2.0,3.0,1.0,3.0,0.0,4.0,3
687122,not,0,10624,0,146099,20.0,1.0,3.0,1.0,3.0,0.0,4.0,3
223749,not,0,7207,0,106324,66.0,1.0,5.0,2.0,3.0,0.0,4.0,3
638698,not,0,1665,0,44189,68.0,2.0,3.0,2.0,3.0,0.0,4.0,3
859086,not,0,11700,0,42041,259.0,2.0,5.0,,3.0,0.0,4.0,3
981228,not,0,4520,0,13787,87.0,2.0,3.0,1.0,3.0,0.0,3.0,3
649507,not,0,6261,0,197430,296.0,2.0,4.0,,3.0,0.0,2.0,3
630095,not,0,4570,0,73819,68.9,1.0,4.0,1.0,3.0,0.0,4.0,3
369356,not,0,562,0,147681,30.0,2.0,2.0,,3.0,0.0,4.0,3
183663,not,0,6423,0,85037,1288.0,2.0,3.0,2.0,3.0,0.0,3.0,3
465977,not,0,4288,0,231664,198.0,2.0,3.0,2.0,3.0,0.0,4.0,3
834442,not,0,7766,0,212982,500.0,2.0,3.0,2.0,3.0,0.0,2.0,3
289567,not,0,4282,0,206024,85.0,2.0,4.0,2.0,3.0,0.0,4.0,3
389447,not,0,4753,0,226378,66.0,2.0,5.0,,3.0,0.0,2.0,3
313010,not,0,7146,0,83071,158.0,2.0,4.0,2.0,3.0,0.0,2.0,3
169932,not,0,5790,0,1823,5000.0,2.0,3.0,2.0,3.0,0.0,3.0,3
947906,not,1,6889,0,48442,1090.0,1.0,4.0,,1.0,0.0,,3
352658,not,0,4282,0,1210,199.0,2.0,3.0,2.0,3.0,1.0,3.0,3
653537,not,0,6512,0,51724,170.0,1.0,4.0,,3.0,0.0,3.0,3
466163,not,0,4816,0,87062,268.0,2.0,4.0,,3.0,0.0,2.0,3
414391,not,0,4292,0,168950,168.0,1.0,3.0,,3.0,0.0,2.0,3
1073300,not,0,5162,0,99196,119.9,2.0,4.0,,3.0,0.0,4.0,3
590414,not,0,7645,0,48394,147.5,1.0,4.0,2.0,3.0,0.0,1.0,3
762851,not,0,12902,0,38970,188.0,1.0,4.0,2.0,3.0,0.0,2.0,3
9840,not,0,5154,0,10892,12.5,2.0,4.0,,3.0,0.0,4.0,3
94926,not,0,4520,0,47668,68.5,2.0,2.0,1.0,3.0,0.0,,3
300256,not,0,5493,0,164260,3.6,1.0,5.0,,3.0,0.0,,3
227780,not,0,6421,0,7060,336.0,2.0,5.0,,3.0,0.0,3.0,3
424884,not,0,6426,0,44979,278.0,2.0,2.0,1.0,3.0,0.0,4.0,3
492425,not,1,8113,0,30255,238.0,2.0,5.0,2.0,3.0,0.0,,3
1091880,not,0,9687,0,197441,7136.0,,,,,,,3
194646,not,0,4526,0,141638,179.0,2.0,3.0,,3.0,0.0,2.0,3
908033,not,0,4541,0,150562,33600.0,1.0,4.0,,3.0,0.0,4.0,3
336713,not,0,6261,0,81810,256.0,2.0,5.0,2.0,3.0,0.0,2.0,3
987731,not,1,8118,0,125763,338.0,2.0,2.0,2.0,3.0,0.0,2.0,3
1003200,not,0,4284,0,39712,155.0,,,,,,,3
32545,not,0,4521,0,63559,42.0,2.0,3.0,,3.0,0.0,,3
409454,not,0,6185,0,171870,128.0,1.0,4.0,1.0,3.0,0.0,2.0,3
700443,not,0,9713,0,8868,58.0,2.0,4.0,1.0,3.0,0.0,4.0,3
689172,not,0,12264,0,139443,150.0,1.0,4.0,,3.0,0.0,4.0,3
915607,not,0,4281,0,28529,98.0,2.0,3.0,2.0,3.0,0.0,2.0,3
1140711,not,0,6261,0,37868,115.0,1.0,2.0,2.0,3.0,0.0,2.0,3
861152,not,0,8071,0,122150,79.0,2.0,5.0,,2.0,0.0,,3
577761,not,0,4520,0,10096,248.0,1.0,3.0,3.0,3.0,0.0,2.0,3
735646,not,0,4385,0,25140,598.0,2.0,5.0,2.0,3.0,0.0,2.0,3
27510,not,0,6736,0,42383,599.0,2.0,4.0,2.0,3.0,0.0,2.0,3
428668,not,0,4284,0,18670,142.0,2.0,2.0,2.0,3.0,0.0,2.0,3
299228,not,0,6423,0,92688,228.0,2.0,4.0,2.0,3.0,0.0,4.0,3
1108004,not,0,4595,0,176879,288.0,1.0,3.0,,3.0,0.0,3.0,3
1100186,not,0,4284,0,147445,278.0,2.0,3.0,2.0,3.0,0.0,3.0,3
219744,not,0,6300,0,19639,189.0,2.0,2.0,1.0,2.0,1.0,,3
379030,not,0,978,0,157866,54.0,1.0,4.0,,3.0,0.0,4.0,3
1104718,not,0,11915,0,137378,20.0,2.0,3.0,2.0,3.0,0.0,,3
966469,not,0,4290,0,143286,278.0,2.0,3.0,,3.0,0.0,2.0,3
943266,not,0,4267,0,103554,58.0,1.0,2.0,,1.0,0.0,,3
229097,not,0,10623,0,97268,18.0,1.0,3.0,,2.0,0.0,,3
583860,not,0,8312,0,23137,28800.0,2.0,4.0,,3.0,0.0,2.0,3
807786,not,0,192,0,18427,28.0,2.0,4.0,,2.0,0.0,,3
413283,not,0,1665,0,121804,346.0,1.0,3.0,2.0,3.0,0.0,,3
44023,not,0,1665,0,164656,256.0,2.0,5.0,1.0,2.0,0.0,,3
86179,not,0,4288,0,200969,388.0,1.0,5.0,2.0,3.0,0.0,1.0,3
1139659,not,0,7227,0,189908,88.0,1.0,4.0,,3.0,0.0,2.0,3
14506,not,0,4526,0,140327,588.0,2.0,3.0,2.0,3.0,0.0,3.0,3
1063544,not,0,11123,0,122480,130.0,2.0,3.0,2.0,3.0,0.0,3.0,3
552468,not,0,4280,0,208888,108.0,2.0,5.0,,3.0,0.0,,3
37556,not,0,6183,0,210539,48.0,2.0,3.0,,3.0,0.0,3.0,3
10922,not,0,4282,0,18945,168.0,2.0,5.0,,3.0,0.0,2.0,3
815648,not,0,6404,0,227583,29.9,2.0,2.0,,2.0,1.0,,3
604025,not,0,6139,0,246658,126.0,1.0,3.0,,3.0,0.0,2.0,3
139020,not,0,6426,0,148934,215.0,2.0,4.0,,3.0,0.0,2.0,3
830102,not,0,7548,0,28318,8360.0,2.0,4.0,,3.0,0.0,4.0,3
1133129,not,0,4282,0,3013,318.0,1.0,4.0,2.0,3.0,0.0,2.0,3
225450,not,0,5989,0,181245,18.8,,,,,,,3
41854,not,1,6261,0,166538,288.0,2.0,5.0,1.0,3.0,0.0,3.0,3
1141174,not,0,10402,0,10544,718.0,2.0,4.0,3.0,3.0,0.0,2.0,3
105478,not,0,4520,0,50567,139.0,1.0,4.0,1.0,3.0,0.0,3.0,3
903930,not,0,4520,0,88850,99.0,1.0,5.0,,3.0,0.0,2.0,3
645003,not,0,6261,0,164289,298.0,2.0,4.0,,3.0,0.0,3.0,3
725916,not,0,4280,0,40698,598.0,2.0,4.0,,3.0,0.0,2.0,3
903562,not,0,9823,0,163482,105.0,1.0,3.0,3.0,3.0,0.0,4.0,3
1010617,not,0,4281,0,38829,360.0,2.0,3.0,3.0,3.0,0.0,2.0,3
510153,not,0,4292,0,165072,282.0,2.0,4.0,,3.0,0.0,,3
373770,not,0,7820,0,137251,118.0,2.0,5.0,,3.0,0.0,2.0,3
1083636,not,0,4281,0,209053,699.0,2.0,4.0,2.0,3.0,0.0,3.0,3
760470,not,1,6261,0,106063,859.0,2.0,4.0,,3.0,0.0,2.0,3
932621,not,0,841,0,82219,196.0,2.0,2.0,,2.0,0.0,,3
267704,not,0,492,0,203363,128.0,2.0,5.0,,2.0,0.0,,3
720178,not,0,4283,0,18499,123.0,2.0,3.0,2.0,3.0,0.0,4.0,3
59860,not,0,6261,0,42358,498.0,2.0,4.0,2.0,2.0,0.0,,3
222344,not,0,6806,0,18227,588.0,2.0,3.0,2.0,3.0,0.0,4.0,3
210016,not,0,6307,0,217048,62.0,2.0,4.0,1.0,3.0,0.0,3.0,3
808702,not,0,6427,0,73762,19.8,1.0,5.0,,3.0,0.0,4.0,3
202776,not,0,8203,0,225407,107.0,2.0,5.0,,3.0,0.0,,3
861037,not,0,1665,0,78376,118.0,2.0,3.0,2.0,3.0,0.0,3.0,3
760470,not,0,4282,0,94256,199.0,2.0,4.0,,3.0,0.0,2.0,3
4713,not,0,6261,0,132598,169.0,2.0,3.0,2.0,3.0,0.0,2.0,3
1132607,not,0,8113,0,223365,264.0,2.0,3.0,2.0,3.0,0.0,4.0,3
641527,not,0,4791,0,243917,256.0,1.0,5.0,3.0,3.0,0.0,3.0,3
541796,not,0,7060,0,101611,132.0,1.0,5.0,3.0,3.0,0.0,,3
36101,not,0,6519,0,248912,140.0,1.0,3.0,,3.0,0.0,,3
291994,not,0,4520,0,15037,148.0,2.0,3.0,2.0,3.0,0.0,2.0,3
1053555,not,0,9668,0,90715,117.4,2.0,3.0,,3.0,0.0,3.0,3
266420,not,0,4596,0,60132,504.0,1.0,3.0,,3.0,0.0,,3
1082686,not,0,6427,0,121666,114.0,2.0,3.0,,3.0,0.0,2.0,3
405346,not,0,6736,0,22776,308.0,2.0,3.0,,3.0,0.0,4.0,3
619601,not,0,7205,0,63682,2.0,2.0,1.0,,3.0,0.0,2.0,3
385083,not,0,10810,0,218223,98.0,2.0,3.0,3.0,3.0,0.0,2.0,3
687892,not,0,12385,0,144763,89.0,1.0,4.0,,3.0,0.0,2.0,3
833979,not,0,6261,0,148809,1880.0,2.0,4.0,,3.0,0.0,2.0,3
782334,not,0,4290,0,156982,326.0,2.0,3.0,,3.0,0.0,2.0,3
1061091,not,0,6519,0,111115,221.0,2.0,3.0,,3.0,0.0,1.0,3
827130,not,0,1665,0,207082,476.0,2.0,3.0,,3.0,0.0,4.0,3
1132076,not,0,4281,0,2376,87.49,2.0,4.0,,3.0,0.0,,3
519686,not,0,6261,0,220516,269.0,2.0,3.0,2.0,3.0,0.0,2.0,3
916567,not,0,9784,0,144270,136.0,,,,,,,3
1119235,not,0,6806,0,70533,498.0,1.0,3.0,,3.0,0.0,,3
492674,not,0,6261,0,155882,238.0,2.0,5.0,,3.0,0.0,2.0,3
166221,not,0,9769,0,138074,308.0,1.0,5.0,1.0,3.0,0.0,2.0,3
709197,not,0,6261,0,186507,146.0,2.0,3.0,,2.0,0.0,,3
104892,not,0,4288,0,1594,288.0,2.0,3.0,,3.0,0.0,,3
7612,not,0,4526,0,127379,305.0,1.0,4.0,,3.0,0.0,,3
571635,not,0,6427,0,159465,299.0,2.0,1.0,,3.0,0.0,2.0,3
609359,not,0,1602,0,202395,1058.0,1.0,5.0,,2.0,0.0,,3
